"x";"y";"date";"dx";"dy";"dist";"dt";"R2n";"abs.angle";"rel.angle";"id";"burst";"POSIXct";"behavior";"point";"TREEF";"sp";"zone";"band"
781974.8941;7407887.037;2019-05-16 16:55:13;-5.09169999998994;12.5830000005662;13.5741407795907;333;184.257297904148;1.95530413810672;-1.08818182497394;"Guareí";"2019-05-16";2019-05-16 16:55:13;"travel";NA;NA;NA;"22S";"K"
781969.8024;7407899.62;2019-05-16 17:00:46;NA;NA;NA;NA;0;NA;NA;"Guareí";"2019-05-16";2019-05-16 17:00:46;"sleeping";"DG03";"tree";NA;"22S";"K"
781969.8024;7407899.62;2019-05-17 07:25:07;0;0;0;300;0;NA;NA;"Guareí";"2019-05-17";2019-05-17 07:25:07;"NA";"DG03";"tree";NA;"22S";"K"
781969.8024;7407899.62;2019-05-17 07:30:07;-6.84890000009909;-15.1510000005364;16.6270933186656;301;0;-1.99534772244151;NA;"Guareí";"2019-05-17";2019-05-17 07:30:07;"travel";NA;NA;NA;"22S";"K"
781962.9535;7407884.469;2019-05-17 07:35:08;-3.05949999997392;-67.9809999996796;68.0498119116158;300;276.460232227613;-1.61577120013989;0.379576522301623;"Guareí";"2019-05-17";2019-05-17 07:35:08;"outofsight";NA;NA;NA;"22S";"K"
781959.894;7407816.488;2019-05-17 07:40:08;12.5058000000427;-84.7520000003278;85.6696943947895;300;7009.10581459737;-1.42429590585882;0.19147529428107;"Guareí";"2019-05-17";2019-05-17 07:40:08;"outofsight";NA;NA;NA;"22S";"K"
781972.3998;7407731.736;2019-05-17 07:45:08;9.9947000000393;-23.3699999991804;25.417531903245;300;28191.7839429425;-1.1666644560613;0.257631449797522;"Guareí";"2019-05-17";2019-05-17 07:45:08;"outofsight";NA;NA;NA;"22S";"K"
781982.3945;7407708.366;2019-05-17 07:50:08;51.4014999999199;21.7109999991953;55.798581731141;300;36736.6534983048;0.3996499609509;1.5663144170122;"Guareí";"2019-05-17";2019-05-17 07:50:08;"outofsight";NA;NA;NA;"22S";"K"
782033.796;7407730.077;2019-05-17 07:55:08;-18.8145999999251;-45.894999999553;49.6018164800055;300;32840.0096901303;-1.9598497219177;-2.3594996828686;"Guareí";"2019-05-17";2019-05-17 07:55:08;"outofsight";NA;NA;NA;"22S";"K"
782014.9814;7407684.182;2019-05-17 08:00:08;0;0;0;300;48454.6738850356;NA;NA;"Guareí";"2019-05-17";2019-05-17 08:00:08;"feed_fruits";"AG158";"tree";"Syagrus romanzoffiana";"22S";"K"
782014.9814;7407684.182;2019-05-17 08:05:08;0;0;0;300;48454.6738850356;NA;NA;"Guareí";"2019-05-17";2019-05-17 08:05:08;"feed_fruits";"AG158";"tree";"Syagrus romanzoffiana";"22S";"K"
782014.9814;7407684.182;2019-05-17 08:10:08;10.79449999996;-20.5520000001416;23.2143475948594;300;48454.6738850356;-1.08717006668738;0.872679655230328;"Guareí";"2019-05-17";2019-05-17 08:10:08;"feed_fruits";"AG158";"tree";"Syagrus romanzoffiana";"22S";"K"
782025.7759;7407663.63;2019-05-17 08:15:08;-18.7269999999553;-23.8689999999478;30.3385841791577;300;58824.3128023514;-2.23606022164431;-1.14889015495693;"Guareí";"2019-05-17";2019-05-17 08:15:08;"travel";NA;NA;NA;"22S";"K"
782007.0489;7407639.761;2019-05-17 08:20:08;27.5713999998989;-21.9419999998063;35.2368196911401;300;68914.0016433397;-0.672189812021458;1.56387040962285;"Guareí";"2019-05-17";2019-05-17 08:20:08;"travel";NA;NA;NA;"22S";"K"
782034.6203;7407617.819;2019-05-17 08:25:08;4.57229999999981;-15.5180000001565;16.1775848412195;300;83613.1637613854;-1.28425965397082;-0.612069841949363;"Guareí";"2019-05-17";2019-05-17 08:25:08;"for";NA;NA;NA;"22S";"K"
782039.1926;7407602.301;2019-05-17 08:30:08;-5.83049999992363;-37.1789999995381;37.6333996765474;300;93213.5876171069;-1.72635177806648;-0.442092124095663;"Guareí";"2019-05-17";2019-05-17 08:30:08;"travel";NA;NA;NA;"22S";"K"
782033.3621;7407565.122;2019-05-17 08:35:08;33.3919999999925;-6.75300000049174;34.0680007192401;300;115928.747467869;-0.199542776403744;1.52680900166274;"Guareí";"2019-05-17";2019-05-17 08:35:08;"for";NA;NA;"Cariniana estrelensis";"22S";"K"
782066.7541;7407558.369;2019-05-17 08:40:08;40.4590999999782;-5.71700000017881;40.8610188542856;300;125851.877133997;-0.140373853163952;0.0591689232397926;"Guareí";"2019-05-17";2019-05-17 08:40:08;"for";NA;NA;NA;"22S";"K"
782107.2132;7407552.652;2019-05-17 08:45:08;7.34840000001714;-3.5230000000447;8.14926447972864;300;139268.520980865;-0.447051804600774;-0.306677951436822;"Guareí";"2019-05-17";2019-05-17 08:45:08;"travel";NA;NA;NA;"22S";"K"
782114.5616;7407549.129;2019-05-17 08:50:08;41.4263999999966;-12.9449999993667;43.4018391539267;300;143799.167065903;-0.302868374590353;0.14418343001042;"Guareí";"2019-05-17";2019-05-17 08:50:08;"travel";NA;NA;NA;"22S";"K"
782155.988;7407536.184;2019-05-17 08:55:08;15.5274999999674;-8.42700000014156;17.6668498961013;300;166750.803743169;-0.497232564708352;-0.194364190117999;"Guareí";"2019-05-17";2019-05-17 08:55:08;"travel";NA;NA;NA;"22S";"K"
782171.5155;7407527.757;2019-05-17 09:00:08;16.7033999999985;-5.67100000008941;17.6398359561807;300;178970.265480506;-0.327300754485839;0.169931810222513;"Guareí";"2019-05-17";2019-05-17 09:00:08;"travel";NA;NA;NA;"22S";"K"
782188.2189;7407522.086;2019-05-17 09:05:08;41.5896000000648;0.0389999998733401;41.5896182858821;300;190237.68862821;0.000937734155697319;0.328238488641536;"Guareí";"2019-05-17";2019-05-17 09:05:08;"travel";NA;NA;NA;"22S";"K"
782229.8085;7407522.125;2019-05-17 09:10:08;-4.73200000007637;0.472000000067055;4.75548188943939;300;210105.647062294;3.04217508912913;3.04123735497343;"Guareí";"2019-05-17";2019-05-17 09:10:08;"for";NA;NA;NA;"22S";"K"
782225.0765;7407522.597;2019-05-17 09:15:08;-13.0080999999773;22.6749999998137;26.1412756115872;300;207311.208659804;2.09163490669153;-0.950540182437598;"Guareí";"2019-05-17";2019-05-17 09:15:08;"idle";NA;NA;NA;"22S";"K"
782212.0684;7407545.272;2019-05-17 09:20:08;14.9744000000646;10.5729999998584;18.3308751662037;300;184255.319860137;0.614789314903161;-1.47684559178837;"Guareí";"2019-05-17";2019-05-17 09:20:08;"travel";NA;NA;NA;"22S";"K"
782227.0428;7407555.845;2019-05-17 09:25:08;21.6424999999581;10.9190000006929;24.2409233995596;300;184353.874017421;0.467254338277325;-0.147534976625836;"Guareí";"2019-05-17";2019-05-17 09:25:08;"for";NA;NA;NA;"22S";"K"
782248.6853;7407566.764;2019-05-17 09:30:08;-15.2221000000136;0.207999999634922;15.2235210253825;300;188568.788648179;3.12792916067084;2.66067482239351;"Guareí";"2019-05-17";2019-05-17 09:30:08;"travel";NA;NA;NA;"22S";"K"
782233.4632;7407566.972;2019-05-17 09:35:08;-4.84869999997318;5.56499999947846;7.38099699796275;300;180171.709360646;2.28751827321338;-0.84041088745746;"Guareí";"2019-05-17";2019-05-17 09:35:08;"travel";NA;NA;NA;"22S";"K"
782228.6145;7407572.537;2019-05-17 09:40:08;35.3156999999192;-21.3379999995232;41.2614700472964;300;173966.991995771;-0.543507284124299;-2.83102555733768;"Guareí";"2019-05-17";2019-05-17 09:40:08;"travel";NA;NA;NA;"22S";"K"
782263.9302;7407551.199;2019-05-17 09:45:08;10.3639000001131;-0.504999999888241;10.3761962304223;300;207908.355973844;-0.0486883213633694;0.49481896276093;"Guareí";"2019-05-17";2019-05-17 09:45:08;"for";NA;NA;NA;"22S";"K"
782274.2941;7407550.694;2019-05-17 09:50:08;21.2736999999033;14.0379999997094;25.4879531480605;300;214464.548844882;0.583286494034916;0.631974815398286;"Guareí";"2019-05-17";2019-05-17 09:50:08;"for";NA;NA;NA;"22S";"K"
782295.5678;7407564.732;2019-05-17 09:55:08;11.4825000000419;-17.2859999993816;20.7521951183383;300;218273.068381285;-0.984457648560956;-1.56774414259587;"Guareí";"2019-05-17";2019-05-17 09:55:08;"for";NA;NA;NA;"22S";"K"
782307.0503;7407547.446;2019-05-17 10:00:08;12.1204999999609;-9.04900000058115;15.1258362168698;300;237762.672330135;-0.641312798312149;0.343144850248807;"Guareí";"2019-05-17";2019-05-17 10:00:08;"for";NA;NA;NA;"22S";"K"
782319.1708;7407538.397;2019-05-17 10:05:08;-4.06380000000354;19.2160000000149;19.6410062481687;300;252540.334647671;1.77920560293035;2.4205184012425;"Guareí";"2019-05-17";2019-05-17 10:05:08;"travel";NA;NA;NA;"22S";"K"
782315.107;7407557.613;2019-05-17 10:10:08;0;0;0;300;236204.05483025;NA;NA;"Guareí";"2019-05-17";2019-05-17 10:10:08;"feed_fruits";"AG159";"tree";"Syagrus romanzoffiana";"22S";"K"
782315.107;7407557.613;2019-05-17 10:15:08;0;0;0;300;236204.05483025;NA;NA;"Guareí";"2019-05-17";2019-05-17 10:15:08;"feed_fruits";"AG159";"tree";"Syagrus romanzoffiana";"22S";"K"
782315.107;7407557.613;2019-05-17 10:20:08;28.640800000052;-44.3799999998882;52.8193129890295;300;236204.05483025;-0.997694291190504;-2.77689989412085;"Guareí";"2019-05-17";2019-05-17 10:20:08;"feed_fruits";"AG159";"tree";"Syagrus romanzoffiana";"22S";"K"
782343.7478;7407513.233;2019-05-17 10:25:08;13.8380999999354;2.72599999979138;14.1040450795888;300;289130.075950217;0.194501934323502;1.19219622551401;"Guareí";"2019-05-17";2019-05-17 10:25:08;"for";NA;NA;NA;"22S";"K"
782357.5859;7407515.959;2019-05-17 10:30:08;3.75;11.355000000447;11.9581990705186;300;297571.805793415;1.25182244119627;1.05732050687277;"Guareí";"2019-05-17";2019-05-17 10:30:08;"idle";NA;NA;NA;"22S";"K"
782361.3359;7407527.314;2019-05-17 10:35:08;0.184300000080839;10.5029999995604;10.5046168650168;300;291910.239258074;1.55325076003889;0.301428318842613;"Guareí";"2019-05-17";2019-05-17 10:35:08;"idle";NA;NA;NA;"22S";"K"
782361.5202;7407537.817;2019-05-17 10:40:08;-4.66520000004675;-23.7579999994487;24.2117049175443;300;284344.245646048;-1.7646926558631;2.9652418912776;"Guareí";"2019-05-17";2019-05-17 10:40:08;"idle";NA;NA;NA;"22S";"K"
782356.855;7407514.059;2019-05-17 10:45:08;-23.4534999999451;-2.5320000005886;23.5897792751523;300;298466.999887522;-3.03405086211277;-1.26935820624967;"Guareí";"2019-05-17";2019-05-17 10:45:08;"idle";NA;NA;NA;"22S";"K"
782333.4015;7407511.527;2019-05-17 10:50:08;-12.202099999995;-22.0249999994412;25.1791951695296;300;282820.48217007;-2.07671405210799;0.957336810004787;"Guareí";"2019-05-17";2019-05-17 10:50:08;"idle";NA;NA;NA;"22S";"K"
782321.1994;7407489.502;2019-05-17 10:55:08;-15.7111000000732;-17.2480000006035;23.3309272690375;300;291676.625532821;-2.30959772318039;-0.2328836710724;"Guareí";"2019-05-17";2019-05-17 10:55:08;"travel";NA;NA;NA;"22S";"K"
782305.4883;7407472.254;2019-05-17 11:00:08;-4.31010000000242;1.90299999993294;4.71151472562335;300;295326.72141509;2.72581213193775;-1.24777545206145;"Guareí";"2019-05-17";2019-05-17 11:00:08;"travel";NA;NA;NA;"22S";"K"
782301.1782;7407474.157;2019-05-17 11:05:08;-9.9020999999484;6.25700000021607;11.7133100962829;300;290828.685194975;2.5780568071597;-0.147755324778057;"Guareí";"2019-05-17";2019-05-17 11:05:08;"idle";NA;NA;NA;"22S";"K"
782291.2761;7407480.414;2019-05-17 11:10:08;-14.2360000000335;-17.2199999997392;22.3426071887766;300;279079.010227873;-2.26161485230161;1.44351364771828;"Guareí";"2019-05-17";2019-05-17 11:10:08;"for";NA;NA;NA;"22S";"K"
782277.0401;7407463.194;2019-05-17 11:15:08;1.58739999996033;-7.97400000039488;8.13046829931534;300;284862.657777233;-1.37429324912595;0.887321603175663;"Guareí";"2019-05-17";2019-05-17 11:15:08;"outofsight";NA;NA;NA;"22S";"K"
782278.6275;7407455.22;2019-05-17 11:20:08;-10.969299999997;-17.6540000000969;20.7843512887305;300;292864.302390279;-2.12676608911696;-0.752472839991018;"Guareí";"2019-05-17";2019-05-17 11:20:08;"for";NA;NA;NA;"22S";"K"
782267.6582;7407437.566;2019-05-17 11:25:08;-12.4140999999363;-12.0809999993071;17.3222527343206;300;302211.976510016;-2.36979229017295;-0.24302620105598;"Guareí";"2019-05-17";2019-05-17 11:25:08;"travel";NA;NA;NA;"22S";"K"
782255.2441;7407425.485;2019-05-17 11:30:08;-58.4812999999849;-20.7570000002161;62.0557450901784;300;306280.962323659;-2.80052909495694;-0.430736804783996;"Guareí";"2019-05-17";2019-05-17 11:30:08;"travel";NA;NA;NA;"22S";"K"
782196.7628;7407404.728;2019-05-17 11:35:08;-34.0722999999998;-2.36600000038743;34.1543494051903;300;296429.114832144;-3.07226337378998;-0.271734278833043;"Guareí";"2019-05-17";2019-05-17 11:35:08;"travel";NA;NA;NA;"22S";"K"
782162.6905;7407402.362;2019-05-17 11:40:08;-27.5983000000706;0.379999999888241;27.6009159792535;300;284471.337685981;3.12782455959131;-0.0830973737982887;"Guareí";"2019-05-17";2019-05-17 11:40:08;"travel";NA;NA;NA;"22S";"K"
782135.0922;7407402.742;2019-05-17 11:45:08;-9.80169999995269;4.78700000047684;10.9081937961167;300;274208.464868499;2.68728041360053;-0.440544145990778;"Guareí";"2019-05-17";2019-05-17 11:45:08;"travel";NA;NA;NA;"22S";"K"
782125.2905;7407407.529;2019-05-17 11:50:08;-10.766799999983;-2.18099999986589;10.98547874419;300;266330.101522612;-2.94172990247083;0.654174991108219;"Guareí";"2019-05-17";2019-05-17 11:50:08;"travel";NA;NA;NA;"22S";"K"
782114.5237;7407405.348;2019-05-17 11:55:08;-49.3407000000589;7.94099999964237;49.9756356386803;300;265249.064657565;2.98201886089143;-0.359436543817328;"Guareí";"2019-05-17";2019-05-17 11:55:08;"for";NA;NA;NA;"22S";"K"
782065.183;7407413.289;2019-05-17 12:00:08;-6.75169999990612;-0.689000000245869;6.78676461129095;300;245615.300417576;-3.03989632299092;0.261270123297242;"Guareí";"2019-05-17";2019-05-17 12:00:08;"travel";NA;NA;NA;"22S";"K"
782058.4313;7407412.6;2019-05-17 12:05:08;-29.5045000000391;17.2320000007749;34.1680749279062;300;245043.562315684;2.61298626564821;-0.630302718540456;"Guareí";"2019-05-17";2019-05-17 12:05:08;"outofsight";NA;NA;NA;"22S";"K"
782028.9268;7407429.832;2019-05-17 12:10:08;-43.9531000000425;-25.8760000001639;51.0043368315109;300;224196.459619084;-2.6095097261199;1.06068931541147;"Guareí";"2019-05-17";2019-05-17 12:10:08;"travel";NA;NA;NA;"22S";"K"
781984.9737;7407403.956;2019-05-17 12:15:08;-2.99020000000019;-2.14400000032037;3.67940647949841;300;245912.969239562;-2.51954230127501;0.0899674248448958;"Guareí";"2019-05-17";2019-05-17 12:15:08;"idle";NA;NA;NA;"22S";"K"
781981.9835;7407401.812;2019-05-17 12:20:08;12.1839000000618;13.0509999999776;17.8542997681489;300;247961.184061401;0.81974579240479;-2.94389721349979;"Guareí";"2019-05-17";2019-05-17 12:20:08;"agonistic";NA;NA;NA;"22S";"K"
781994.1674;7407414.863;2019-05-17 12:25:08;-12.9412000000011;1.56699999980628;13.0357257734052;300;235583.002274209;3.02109314051264;2.20134734810785;"Guareí";"2019-05-17";2019-05-17 12:25:08;"agonistic";NA;NA;NA;"22S";"K"
781981.2262;7407416.43;2019-05-17 12:30:08;16.4299999999348;9.15200000070035;18.8070200725866;300;233603.079306836;0.508224362547152;-2.51286877796549;"Guareí";"2019-05-17";2019-05-17 12:30:08;"idle";NA;NA;NA;"22S";"K"
781997.6562;7407425.582;2019-05-17 12:35:08;-5.61540000000969;24.6149999992922;25.247394759168;300;225487.85961816;1.79508717337364;1.28686281082649;"Guareí";"2019-05-17";2019-05-17 12:35:08;"travel";NA;NA;NA;"22S";"K"
781992.0408;7407450.197;2019-05-17 12:40:08;-18.2659999999451;1.52000000048429;18.3291340766405;300;202475.579363931;3.05856922224692;1.26348204887328;"Guareí";"2019-05-17";2019-05-17 12:40:08;"agonistic";NA;NA;NA;"22S";"K"
781973.7748;7407451.717;2019-05-17 12:45:08;-15.3340999999782;6.88999999966472;16.8109108261483;300;200632.8773707;2.71929990042723;-0.339269321819695;"Guareí";"2019-05-17";2019-05-17 12:45:08;"travel";NA;NA;NA;"22S";"K"
781958.4407;7407458.607;2019-05-17 12:50:08;-17.0583999999799;26.0779999997467;31.1616927419885;300;194621.554396127;2.15006935222371;-0.569230548203518;"Guareí";"2019-05-17";2019-05-17 12:50:08;"travel";NA;NA;NA;"22S";"K"
781941.3823;7407484.685;2019-05-17 12:55:08;-11.1926000000676;14.9769999999553;18.6971875895862;300;172978.756309442;2.21257952932212;0.0625101770984133;"Guareí";"2019-05-17";2019-05-17 12:55:08;"feed_gum";NA;NA;NA;"22S";"K"
781930.1897;7407499.662;2019-05-17 13:00:08;-20.7741999999853;18.7360000004992;27.9750796541868;300;161535.567765747;2.4077354814166;0.195155952094481;"Guareí";"2019-05-17";2019-05-17 13:00:08;"for";NA;NA;NA;"22S";"K"
781909.4155;7407518.398;2019-05-17 13:05:08;0;0;0;300;148976.790975666;NA;NA;"Guareí";"2019-05-17";2019-05-17 13:05:08;"feed_fruits";"AG136";"tree";"Syagrus romanzoffiana";"22S";"K"
781909.4155;7407518.398;2019-05-17 13:10:08;-5.5964999999851;9.04399999976158;10.6355417466869;300;148976.790975666;2.12493060746202;-0.282804873954579;"Guareí";"2019-05-17";2019-05-17 13:10:08;"feed_fruits";"AG136";"tree";"Syagrus romanzoffiana";"22S";"K"
781903.819;7407527.442;2019-05-17 13:15:08;-16.7166999999899;14.3859999999404;22.0545926030827;300;142870.272759791;2.43099031425089;0.306059706788864;"Guareí";"2019-05-17";2019-05-17 13:15:08;"for";NA;NA;NA;"22S";"K"
781887.1023;7407541.828;2019-05-17 13:20:08;0.255849999957718;-0.0700000002980232;0.265253129142877;300;134854.421804274;-0.267062141524102;-2.69805245577499;"Guareí";"2019-05-17";2019-05-17 13:20:08;"travel";NA;NA;NA;"22S";"K"
781887.35815;7407541.758;2019-05-17 13:25:08;0.255849999957718;-0.0699999993667006;0.265253128897102;300;134862.265402547;-0.267062138137497;3.3866048299025e-09;"Guareí";"2019-05-17";2019-05-17 13:25:08;"for";NA;NA;NA;"22S";"K"
781887.614;7407541.688;2019-05-17 13:30:08;9.8021000000881;6.41700000036508;11.7157608978851;300;134870.249718598;0.579641115400725;0.846703253538222;"Guareí";"2019-05-17";2019-05-17 13:30:08;"travel";NA;NA;NA;"22S";"K"
781897.4161;7407548.105;2019-05-17 13:35:08;-13.9401000000071;-12.5339999999851;18.7464008281543;300;128802.571652456;-2.40925691990549;-2.98889803530621;"Guareí";"2019-05-17";2019-05-17 13:35:08;"travel";NA;NA;NA;"22S";"K"
781883.476;7407535.571;2019-05-17 13:40:08;-29.704000000027;-28.0830000005662;40.8776528806805;300;139983.921737709;-2.38423842784771;0.025018492057777;"Guareí";"2019-05-17";2019-05-17 13:40:08;"travel";NA;NA;NA;"22S";"K"
781853.772;7407507.488;2019-05-17 13:45:08;0;0;0;300;167230.55914834;NA;NA;"Guareí";"2019-05-17";2019-05-17 13:45:08;"feed_fruits";"AG149";"tree";"Syagrus romanzoffiana";"22S";"K"
781853.772;7407507.488;2019-05-17 13:50:08;0;0;0;300;167230.55914834;NA;NA;"Guareí";"2019-05-17";2019-05-17 13:50:08;"feed_fruits";"AG149";"tree";"Syagrus romanzoffiana";"22S";"K"
781853.772;7407507.488;2019-05-17 13:55:08;0;0;0;300;167230.55914834;NA;NA;"Guareí";"2019-05-17";2019-05-17 13:55:08;"feed_fruits";"AG149";"tree";"Syagrus romanzoffiana";"22S";"K"
781853.772;7407507.488;2019-05-17 14:00:08;0;0;0;300;167230.55914834;NA;NA;"Guareí";"2019-05-17";2019-05-17 14:00:08;"feed_fruits";"AG149";"tree";"Syagrus romanzoffiana";"22S";"K"
781853.772;7407507.488;2019-05-17 14:05:08;0;0;0;300;167230.55914834;NA;NA;"Guareí";"2019-05-17";2019-05-17 14:05:08;"feed_fruits";"AG149";"tree";"Syagrus romanzoffiana";"22S";"K"
781853.772;7407507.488;2019-05-17 14:10:08;-22.4462999999523;13.7800000002608;26.3386556926326;300;167230.55914834;2.59100820582841;-1.30793867350346;"Guareí";"2019-05-17";2019-05-17 14:10:08;"feed_fruits";"AG149";"tree";"Syagrus romanzoffiana";"22S";"K"
781831.3257;7407521.268;2019-05-17 14:15:08;-27.2386999999871;12.4589999997988;29.9528539322097;300;162326.032346856;2.71260138739189;0.121593181563479;"Guareí";"2019-05-17";2019-05-17 14:15:08;"travel";NA;NA;NA;"22S";"K"
781804.087;7407533.727;2019-05-17 14:20:08;-14.1976000000723;8.03899999987334;16.3155559745911;300;161339.28124627;2.62637994727658;-0.086221440115315;"Guareí";"2019-05-17";2019-05-17 14:20:08;"travel";NA;NA;NA;"22S";"K"
781789.8894;7407541.766;2019-05-17 14:25:08;-9.46710000000894;31.2379999998957;32.641057372635;300;160428.172885224;1.86506136657464;-0.761318580701935;"Guareí";"2019-05-17";2019-05-17 14:25:08;"travel";NA;NA;NA;"22S";"K"
781780.4223;7407573.004;2019-05-17 14:30:08;14.4568999999901;-0.324000000022352;14.460530198085;300;142542.833732289;-0.0224076925828575;-1.8874690591575;"Guareí";"2019-05-17";2019-05-17 14:30:08;"travel";NA;NA;NA;"22S";"K"
781794.8792;7407572.68;2019-05-17 14:35:08;0;0;0;300;137487.889498535;NA;NA;"Guareí";"2019-05-17";2019-05-17 14:35:08;"feed_fruits";"AG160";"tree";"Syagrus romanzoffiana";"22S";"K"
781794.8792;7407572.68;2019-05-17 14:40:08;9.0232000000542;26.6390000004321;28.1256903784423;300;137487.889498535;1.24420435495828;1.26661204754114;"Guareí";"2019-05-17";2019-05-17 14:40:08;"feed_fruits";"AG160";"tree";"Syagrus romanzoffiana";"22S";"K"
781803.9024;7407599.319;2019-05-17 14:45:08;-7.42180000001099;19.8459999999031;21.1883654687264;300;117703.500600994;1.92866329667048;0.684458941712197;"Guareí";"2019-05-17";2019-05-17 14:45:08;"travel";NA;NA;NA;"22S";"K"
781796.4806;7407619.165;2019-05-17 14:50:08;-4.30410000006668;9.83700000029057;10.7374040538806;300;108695.453380294;1.98324196450146;0.0545786678309805;"Guareí";"2019-05-17";2019-05-17 14:50:08;"for";NA;NA;NA;"22S";"K"
781792.1765;7407629.002;2019-05-17 14:55:08;-6.45239999995101;5.99500000011176;8.80758143650729;300;104785.062274729;2.39292459354562;0.40968262904416;"Guareí";"2019-05-17";2019-05-17 14:55:08;"for";NA;NA;NA;"22S";"K"
781785.7241;7407634.997;2019-05-17 15:00:08;-2.23170000000391;46.8919999999925;46.945075874785;300;103910.152659736;1.61835278268869;-0.774571810856926;"Guareí";"2019-05-17";2019-05-17 15:00:08;"for";NA;NA;NA;"22S";"K"
781783.4924;7407681.889;2019-05-17 15:05:08;30.0775999999605;39.5389999998733;49.6789144682893;300;82118.2044608813;0.920477785954703;-0.697874996733992;"Guareí";"2019-05-17";2019-05-17 15:05:08;"travel";NA;NA;NA;"22S";"K"
