ticks day timestep x y energy status action
 3340 31 40 781737.7 7408019.86 154.4 "resting" "on resting tree" 
 3341 31 41 781723.56 7408020.13 158.5 "forage" "forage" 
 3342 31 42 781709.42 7408020.39 162.6 "forage" "forage" 
 3343 31 43 781699.23 7408010.58 166.7 "forage" "forage" 
 3344 31 44 781696.78 7408008.23 165.1 "resting" "to resting tree" 
 3345 31 45 781696.78 7408008.23 163.5 "resting" "on resting tree" 
 3346 31 46 781696.78 7408008.23 162.5 "resting" "on resting tree" 
 3347 31 47 781696.78 7408008.23 161.5 "resting" "on resting tree" 
 3348 31 48 781696.78 7408008.23 160.5 "resting" "on resting tree" 
 3349 31 49 781696.78 7408008.23 159.5 "resting" "on resting tree" 
 3350 31 50 781696.78 7408008.23 158.5 "resting" "on resting tree" 
 3351 31 51 781696.78 7408008.23 157.5 "resting" "on resting tree" 
 3352 31 52 781696.78 7408008.23 156.5 "resting" "on resting tree" 
 3353 31 53 781696.78 7408008.23 155.5 "resting" "on resting tree" 
 3354 31 54 781696.78 7408008.23 154.5 "resting" "on resting tree" 
 3355 31 55 781696.78 7408008.23 153.5 "resting" "on resting tree" 
 3356 31 56 781696.78 7408008.23 152.5 "resting" "on resting tree" 
 3357 31 57 781686.6 7407998.42 156.6 "forage" "forage" 
 3358 31 58 781676.41 7407988.6 160.7 "forage" "forage" 
 3359 31 59 781662.27 7407988.87 164.8 "forage" "forage" 
 3360 31 60 781648.13 7407989.13 168.9 "forage" "forage" 
 3361 31 61 781657.94 7407978.95 173 "forage" "forage" 
 3362 31 62 781658.2 7407993.09 177.1 "forage" "forage" 
 3363 31 63 781668.02 7407982.9 181.2 "forage" "forage" 
 3364 31 64 781667.75 7407968.76 185.3 "forage" "forage" 
 3365 31 65 781667.49 7407954.62 189.4 "forage" "forage" 
 3366 31 66 781667.22 7407940.48 193.5 "forage" "forage" 
 3367 31 67 781657.41 7407950.66 197.6 "forage" "forage" 
 3368 31 68 781647.6 7407960.85 201.7 "forage" "forage" 
 3369 31 69 781647.86 7407974.99 205.8 "forage" "forage" 
 3370 31 70 781648.13 7407989.13 209.9 "forage" "forage" 
 3371 31 71 781648.39 7408003.27 214 "forage" "forage" 
 3372 31 72 781634.25 7408003.54 218.1 "forage" "forage" 
 3373 31 73 781624.06 7407993.73 222.2 "forage" "forage" 
 3374 31 74 781633.88 7407983.54 226.3 "forage" "forage" 
 3375 31 75 781624.06 7407993.73 230.4 "forage" "forage" 
 3376 31 76 781624.33 7408007.87 234.5 "forage" "forage" 
 3377 31 77 781624.59 7408022.01 238.6 "forage" "forage" 
 3378 31 78 781614.41 7408012.2 242.7 "forage" "forage" 
 3379 31 79 781614.14 7407998.06 246.8 "forage" "forage" 
 3380 31 80 781613.88 7407983.91 250.9 "forage" "forage" 
 3381 31 81 781624.06 7407993.73 255 "forage" "forage" 
 3382 31 82 781630.18 7407999.61 253.4 "resting" "to resting tree" 
 3383 31 83 781630.18 7407999.61 251.8 "resting" "on resting tree" 
 3384 31 84 781630.18 7407999.61 250.8 "resting" "on resting tree" 
 3385 31 85 781640.36 7408009.43 254.9 "forage" "forage" 
 3386 31 86 781650.55 7408019.24 259 "forage" "forage" 
 3387 31 87 781640.36 7408009.43 263.1 "forage" "forage" 
 3388 31 88 781637.92 7408007.07 261.5 "resting" "to resting tree" 
 3389 31 89 781637.92 7408007.07 259.9 "resting" "on resting tree" 
 3390 31 90 781637.92 7408007.07 258.9 "resting" "on resting tree" 
 3391 31 91 781652.06 7408006.81 263 "forage" "forage" 
 3392 31 92 781652.32 7408020.95 267.1 "forage" "forage" 
 3393 31 93 781652.59 7408035.09 271.2 "forage" "forage" 
 3394 31 94 781642.4 7408025.28 275.3 "forage" "forage" 
 3395 31 95 781639.96 7408022.92 273.7 "resting" "to resting tree" 
 3396 31 96 781639.96 7408022.92 272.1 "resting" "on resting tree" 
 3397 31 97 781639.96 7408022.92 271.1 "resting" "on resting tree" 
 3398 31 98 781639.96 7408022.92 270.1 "resting" "on resting tree" 
 3399 31 99 781625.82 7408023.19 274.2 "forage" "forage" 
 3400 31 100 781611.67 7408023.45 278.3 "forage" "forage" 
 3401 31 101 781601.49 7408013.64 282.4 "forage" "forage" 
 3402 31 102 781615.63 7408013.38 286.5 "forage" "forage" 
 3403 31 103 781625.82 7408023.19 290.6 "forage" "forage" 
 3404 31 104 781611.67 7408023.45 294.7 "forage" "forage" 
 3405 31 105 781603.19 7408023.61 293.1 "resting" "to resting tree" 
 3406 31 106 781603.19 7408023.61 291.5 "resting" "on resting tree" 
 3407 31 107 781603.19 7408023.61 290.5 "resting" "on resting tree" 
 3408 31 108 781603.19 7408023.61 289.5 "resting" "on resting tree" 
 3409 31 109 781603.19 7408023.61 289.5 "night" "" 
 3410 31 110 781490.06 7408025.73 287.9 "sleeping" "to sleeping tree" 
 3411 32 1 781480.25 7408035.92 292 "forage" "forage" 
 3412 32 2 781500.02 7408034.97 48.4 "hungry" "search feeding tree" 
 3413 32 3 781500.02 7408034.97 46.8 "hungry" "on feeding tree" 
 3414 32 4 781500.02 7408034.97 53.8 "hungry" "on feeding tree" 
 3415 32 5 781519.8 7408034.01 52.2 "hungry" "search feeding tree" 
 3416 32 6 781519.8 7408034.01 50.6 "hungry" "on feeding tree" 
 3417 32 7 781519.8 7408034.01 57.6 "hungry" "on feeding tree" 
 3418 32 8 781519.8 7408034.01 64.6 "hungry" "on feeding tree" 
 3419 32 9 781539.58 7408033.06 63 "hungry" "search feeding tree" 
 3420 32 10 781539.58 7408033.06 61.4 "hungry" "on feeding tree" 
 3421 32 11 781539.58 7408033.06 68.4 "hungry" "on feeding tree" 
 3422 32 12 781559.31 7408031.42 66.8 "hungry" "search feeding tree" 
 3423 32 13 781559.31 7408031.42 65.2 "hungry" "on feeding tree" 
 3424 32 14 781559.31 7408031.42 72.2 "hungry" "on feeding tree" 
 3425 32 15 781579.05 7408029.78 70.6 "hungry" "search feeding tree" 
 3426 32 16 781579.05 7408029.78 69 "hungry" "on feeding tree" 
 3427 32 17 781579.05 7408029.78 76 "hungry" "on feeding tree" 
 3428 32 18 781579.05 7408029.78 83 "hungry" "on feeding tree" 
 3429 32 19 781598.55 7408026.32 81.4 "hungry" "search feeding tree" 
 3430 32 20 781598.55 7408026.32 79.8 "hungry" "on feeding tree" 
 3431 32 21 781598.55 7408026.32 86.8 "hungry" "on feeding tree" 
 3432 32 22 781618.04 7408022.86 85.2 "hungry" "search feeding tree" 
 3433 32 23 781618.04 7408022.86 83.6 "hungry" "on feeding tree" 
 3434 32 24 781618.04 7408022.86 90.6 "hungry" "on feeding tree" 
 3435 32 25 781618.04 7408022.86 97.6 "hungry" "on feeding tree" 
 3436 32 26 781618.04 7408022.86 104.6 "hungry" "on feeding tree" 
 3437 32 27 781601.34 7408033.5 103 "hungry" "search feeding tree" 
 3438 32 28 781601.34 7408033.5 101.4 "hungry" "on feeding tree" 
 3439 32 29 781601.34 7408033.5 108.4 "hungry" "on feeding tree" 
 3440 32 30 781601.34 7408033.5 115.4 "hungry" "on feeding tree" 
 3441 32 31 781601.34 7408033.5 122.4 "hungry" "on feeding tree" 
 3442 32 32 781618.04 7408022.86 120.8 "hungry" "search feeding tree" 
 3443 32 33 781618.04 7408022.86 119.2 "hungry" "on feeding tree" 
 3444 32 34 781618.04 7408022.86 126.2 "hungry" "on feeding tree" 
 3445 32 35 781618.04 7408022.86 133.2 "hungry" "on feeding tree" 
 3446 32 36 781600.06 7408031.15 131.6 "hungry" "search feeding tree" 
 3447 32 37 781600.06 7408031.15 130 "hungry" "on feeding tree" 
 3448 32 38 781600.06 7408031.15 137 "hungry" "on feeding tree" 
 3449 32 39 781619.51 7408027.46 135.4 "hungry" "search feeding tree" 
 3450 32 40 781619.51 7408027.46 133.8 "hungry" "on feeding tree" 
 3451 32 41 781599.71 7408027.27 132.2 "hungry" "search feeding tree" 
 3452 32 42 781599.71 7408027.27 130.6 "hungry" "on feeding tree" 
 3453 32 43 781599.71 7408027.27 137.6 "hungry" "on feeding tree" 
 3454 32 44 781599.71 7408027.27 144.6 "hungry" "on feeding tree" 
 3455 32 45 781599.71 7408027.27 151.6 "hungry" "on feeding tree" 
 3456 32 46 781596.32 7408027.23 150 "resting" "to resting tree" 
 3457 32 47 781592.92 7408027.2 148.4 "resting" "to resting tree" 
 3458 32 48 781592.92 7408027.2 146.8 "resting" "on resting tree" 
 3459 32 49 781592.92 7408027.2 145.8 "resting" "on resting tree" 
 3460 32 50 781592.92 7408027.2 144.8 "resting" "on resting tree" 
 3461 32 51 781592.92 7408027.2 143.8 "resting" "on resting tree" 
 3462 32 52 781592.92 7408027.2 142.8 "resting" "on resting tree" 
 3463 32 53 781592.92 7408027.2 141.8 "resting" "on resting tree" 
 3464 32 54 781592.92 7408027.2 140.8 "resting" "on resting tree" 
 3465 32 55 781582.83 7408037.1 144.9 "forage" "forage" 
 3466 32 56 781596.97 7408037.24 149 "forage" "forage" 
 3467 32 57 781597.11 7408023.1 153.1 "forage" "forage" 
 3468 32 58 781597.24 7408008.95 157.2 "forage" "forage" 
 3469 32 59 781583.1 7408008.82 161.3 "forage" "forage" 
 3470 32 60 781579.71 7408008.78 159.7 "resting" "to resting tree" 
 3471 32 61 781579.71 7408008.78 158.1 "resting" "on resting tree" 
 3472 32 62 781579.71 7408008.78 157.1 "resting" "on resting tree" 
 3473 32 63 781579.71 7408008.78 156.1 "resting" "on resting tree" 
 3474 32 64 781579.71 7408008.78 155.1 "resting" "on resting tree" 
 3475 32 65 781579.71 7408008.78 154.1 "resting" "on resting tree" 
 3476 32 66 781579.71 7408008.78 153.1 "resting" "on resting tree" 
 3477 32 67 781579.71 7408008.78 152.1 "resting" "on resting tree" 
 3478 32 68 781579.71 7408008.78 151.1 "resting" "on resting tree" 
 3479 32 69 781579.71 7408008.78 150.1 "resting" "on resting tree" 
 3480 32 70 781579.71 7408008.78 149.1 "resting" "on resting tree" 
 3481 32 71 781579.71 7408008.78 148.1 "resting" "on resting tree" 
 3482 32 72 781579.71 7408008.78 147.1 "resting" "on resting tree" 
 3483 32 73 781579.71 7408008.78 146.1 "resting" "on resting tree" 
 3484 32 74 781579.71 7408008.78 145.1 "resting" "on resting tree" 
 3485 32 75 781569.8 7407998.68 149.2 "forage" "forage" 
 3486 32 76 781579.9 7407988.78 153.3 "forage" "forage" 
 3487 32 77 781590 7407978.88 157.4 "forage" "forage" 
 3488 32 78 781590.14 7407964.73 161.5 "forage" "forage" 
 3489 32 79 781580.04 7407974.64 165.6 "forage" "forage" 
 3490 32 80 781579.9 7407988.78 169.7 "forage" "forage" 
 3491 32 81 781589.81 7407998.88 173.8 "forage" "forage" 
 3492 32 82 781595.75 7408004.94 172.2 "resting" "to resting tree" 
 3493 32 83 781595.75 7408004.94 170.6 "resting" "on resting tree" 
 3494 32 84 781595.75 7408004.94 169.6 "resting" "on resting tree" 
 3495 32 85 781595.75 7408004.94 168.6 "resting" "on resting tree" 
 3496 32 86 781595.75 7408004.94 167.6 "resting" "on resting tree" 
 3497 32 87 781595.75 7408004.94 166.6 "resting" "on resting tree" 
 3498 32 88 781595.75 7408004.94 165.6 "resting" "on resting tree" 
 3499 32 89 781595.75 7408004.94 164.6 "resting" "on resting tree" 
 3500 32 90 781609.89 7408005.08 168.7 "forage" "forage" 
 3501 32 91 781609.75 7408019.22 172.8 "forage" "forage" 
 3502 32 92 781599.65 7408029.12 176.9 "forage" "forage" 
 3503 32 93 781609.75 7408019.22 181 "forage" "forage" 
 3504 32 94 781609.89 7408005.08 185.1 "forage" "forage" 
 3505 32 95 781595.75 7408004.94 189.2 "forage" "forage" 
 3506 32 96 781592.35 7408004.91 187.6 "resting" "to resting tree" 
 3507 32 97 781602.26 7408015 191.7 "forage" "forage" 
 3508 32 98 781588.11 7408014.87 195.8 "forage" "forage" 
 3509 32 99 781588.25 7408000.72 199.9 "forage" "forage" 
 3510 32 100 781574.11 7408000.58 204 "forage" "forage" 
 3511 32 101 781559.96 7408000.45 208.1 "forage" "forage" 
 3512 32 102 781550.06 7407990.35 212.2 "forage" "forage" 
 3513 32 103 781540.16 7407980.25 216.3 "forage" "forage" 
 3514 32 104 781526.01 7407980.11 220.4 "forage" "forage" 
 3515 32 105 781536.11 7407970.21 224.5 "forage" "forage" 
 3516 32 106 781536.25 7407956.06 228.6 "forage" "forage" 
 3517 32 107 781526.15 7407965.97 232.7 "forage" "forage" 
 3518 32 108 781526.29 7407951.82 236.8 "forage" "forage" 
 3519 32 109 781526.29 7407951.82 236.8 "night" "" 
 3520 32 110 781527.4 7407838.68 235.2 "sleeping" "to sleeping tree" 
 3521 33 1 781527.52 7407826.23 233.6 "resting" "to resting tree" 
 3522 33 2 781544.57 7407816.17 48.4 "hungry" "search feeding tree" 
 3523 33 3 781544.57 7407816.17 46.8 "hungry" "on feeding tree" 
 3524 33 4 781544.57 7407816.17 49.8 "hungry" "on feeding tree" 
 3525 33 5 781564.36 7407817.09 48.2 "hungry" "search feeding tree" 
 3526 33 6 781564.36 7407817.09 46.6 "hungry" "on feeding tree" 
 3527 33 7 781564.36 7407817.09 53.6 "hungry" "on feeding tree" 
 3528 33 8 781564.36 7407817.09 60.6 "hungry" "on feeding tree" 
 3529 33 9 781584.14 7407818.01 59 "hungry" "search feeding tree" 
 3530 33 10 781584.14 7407818.01 57.4 "hungry" "on feeding tree" 
 3531 33 11 781584.14 7407818.01 64.4 "hungry" "on feeding tree" 
 3532 33 12 781584.14 7407818.01 71.4 "hungry" "on feeding tree" 
 3533 33 13 781603.92 7407818.93 69.8 "hungry" "search feeding tree" 
 3534 33 14 781603.92 7407818.93 68.2 "hungry" "on feeding tree" 
 3535 33 15 781623.61 7407821.02 66.6 "hungry" "search feeding tree" 
 3536 33 16 781623.61 7407821.02 65 "hungry" "on feeding tree" 
 3537 33 17 781623.61 7407821.02 72 "hungry" "on feeding tree" 
 3538 33 18 781643.3 7407823.12 70.4 "hungry" "search feeding tree" 
 3539 33 19 781643.3 7407823.12 68.8 "hungry" "on feeding tree" 
 3540 33 20 781643.3 7407823.12 75.8 "hungry" "on feeding tree" 
 3541 33 21 781662.81 7407819.77 74.2 "hungry" "search feeding tree" 
 3542 33 22 781662.81 7407819.77 72.6 "hungry" "on feeding tree" 
 3543 33 23 781662.81 7407819.77 79.6 "hungry" "on feeding tree" 
 3544 33 24 781682.33 7407816.43 78 "hungry" "search feeding tree" 
 3545 33 25 781682.33 7407816.43 76.4 "hungry" "on feeding tree" 
 3546 33 26 781682.33 7407816.43 83.4 "hungry" "on feeding tree" 
 3547 33 27 781701.85 7407813.09 81.8 "hungry" "search feeding tree" 
 3548 33 28 781701.85 7407813.09 80.2 "hungry" "on feeding tree" 
 3549 33 29 781702.52 7407793.3 78.6 "hungry" "search feeding tree" 
 3550 33 30 781702.52 7407793.3 77 "hungry" "on feeding tree" 
 3551 33 31 781702.52 7407793.3 84 "hungry" "on feeding tree" 
 3552 33 32 781703.19 7407773.51 82.4 "hungry" "search feeding tree" 
 3553 33 33 781703.19 7407773.51 80.8 "hungry" "on feeding tree" 
 3554 33 34 781703.19 7407773.51 87.8 "hungry" "on feeding tree" 
 3555 33 35 781703.19 7407773.51 94.8 "hungry" "on feeding tree" 
 3556 33 36 781703.19 7407773.51 101.8 "hungry" "on feeding tree" 
 3557 33 37 781702.52 7407793.3 100.2 "hungry" "search feeding tree" 
 3558 33 38 781702.52 7407793.3 98.6 "hungry" "on feeding tree" 
 3559 33 39 781719.16 7407782.57 97 "hungry" "search feeding tree" 
 3560 33 40 781719.16 7407782.57 95.4 "hungry" "on feeding tree" 
 3561 33 41 781735.8 7407771.83 93.8 "hungry" "search feeding tree" 
 3562 33 42 781735.8 7407771.83 92.2 "hungry" "on feeding tree" 
 3563 33 43 781735.8 7407771.83 99.2 "hungry" "on feeding tree" 
 3564 33 44 781752.45 7407761.1 97.6 "hungry" "search feeding tree" 
 3565 33 45 781752.45 7407761.1 96 "hungry" "on feeding tree" 
 3566 33 46 781752.45 7407761.1 103 "hungry" "on feeding tree" 
 3567 33 47 781767.18 7407774.33 101.4 "hungry" "search feeding tree" 
 3568 33 48 781767.18 7407774.33 99.8 "hungry" "on feeding tree" 
 3569 33 49 781767.18 7407774.33 106.8 "hungry" "on feeding tree" 
 3570 33 50 781784.08 7407764.02 105.2 "hungry" "search feeding tree" 
 3571 33 51 781784.08 7407764.02 103.6 "hungry" "on feeding tree" 
 3572 33 52 781784.08 7407764.02 108.6 "hungry" "on feeding tree" 
 3573 33 53 781767.18 7407774.33 107 "hungry" "search feeding tree" 
 3574 33 54 781767.18 7407774.33 105.4 "hungry" "on feeding tree" 
 3575 33 55 781784.08 7407764.02 103.8 "hungry" "search feeding tree" 
 3576 33 56 781784.08 7407764.02 102.2 "hungry" "on feeding tree" 
 3577 33 57 781784.08 7407764.02 107.2 "hungry" "on feeding tree" 
 3578 33 58 781784.08 7407764.02 112.2 "hungry" "on feeding tree" 
 3579 33 59 781767.18 7407774.33 110.6 "hungry" "search feeding tree" 
 3580 33 60 781767.18 7407774.33 109 "hungry" "on feeding tree" 
 3581 33 61 781767.18 7407774.33 114 "hungry" "on feeding tree" 
 3582 33 62 781784.08 7407764.02 112.4 "hungry" "search feeding tree" 
 3583 33 63 781784.08 7407764.02 110.8 "hungry" "on feeding tree" 
 3584 33 64 781784.08 7407764.02 115.8 "hungry" "on feeding tree" 
 3585 33 65 781765.11 7407758.36 114.2 "hungry" "search feeding tree" 
 3586 33 66 781765.11 7407758.36 112.6 "hungry" "on feeding tree" 
 3587 33 67 781765.11 7407758.36 117.6 "hungry" "on feeding tree" 
 3588 33 68 781784.08 7407764.02 116 "hungry" "search feeding tree" 
 3589 33 69 781784.08 7407764.02 114.4 "hungry" "on feeding tree" 
 3590 33 70 781784.08 7407764.02 119.4 "hungry" "on feeding tree" 
 3591 33 71 781784.08 7407764.02 124.4 "hungry" "on feeding tree" 
 3592 33 72 781784.08 7407764.02 129.4 "hungry" "on feeding tree" 
 3593 33 73 781767.18 7407774.33 127.8 "hungry" "search feeding tree" 
 3594 33 74 781767.18 7407774.33 126.2 "hungry" "on feeding tree" 
 3595 33 75 781767.18 7407774.33 131.2 "hungry" "on feeding tree" 
 3596 33 76 781767.18 7407774.33 136.2 "hungry" "on feeding tree" 
 3597 33 77 781767.18 7407774.33 141.2 "hungry" "on feeding tree" 
 3598 33 78 781767.18 7407774.33 146.2 "hungry" "on feeding tree" 
 3599 33 79 781784.08 7407764.02 144.6 "hungry" "search feeding tree" 
 3600 33 80 781784.08 7407764.02 143 "hungry" "on feeding tree" 
 3601 33 81 781784.08 7407764.02 148 "hungry" "on feeding tree" 
 3602 33 82 781784.08 7407764.02 153 "hungry" "on feeding tree" 
 3603 33 83 781780.75 7407777.77 157.1 "forage" "forage" 
 3604 33 84 781788.12 7407789.84 161.2 "forage" "forage" 
 3605 33 85 781774.37 7407786.51 165.3 "forage" "forage" 
 3606 33 86 781777.7 7407772.77 169.4 "forage" "forage" 
 3607 33 87 781785.07 7407784.84 173.5 "forage" "forage" 
 3608 33 88 781789.49 7407792.09 171.9 "resting" "to resting tree" 
 3609 33 89 781789.49 7407792.09 170.3 "resting" "on resting tree" 
 3610 33 90 781789.49 7407792.09 169.3 "resting" "on resting tree" 
 3611 33 91 781777.41 7407799.45 173.4 "forage" "forage" 
 3612 33 92 781763.67 7407796.12 177.5 "forage" "forage" 
 3613 33 93 781771.03 7407808.2 181.6 "forage" "forage" 
 3614 33 94 781763.67 7407796.12 185.7 "forage" "forage" 
 3615 33 95 781759.25 7407788.88 184.1 "resting" "to resting tree" 
 3616 33 96 781759.25 7407788.88 182.5 "resting" "on resting tree" 
 3617 33 97 781759.25 7407788.88 181.5 "resting" "on resting tree" 
 3618 33 98 781759.25 7407788.88 180.5 "resting" "on resting tree" 
 3619 33 99 781759.25 7407788.88 179.5 "resting" "on resting tree" 
 3620 33 100 781745.5 7407785.55 183.6 "forage" "forage" 
 3621 33 101 781748.83 7407771.8 187.7 "forage" "forage" 
 3622 33 102 781750.83 7407763.55 186.1 "resting" "to resting tree" 
 3623 33 103 781750.83 7407763.55 184.5 "resting" "on resting tree" 
 3624 33 104 781750.83 7407763.55 183.5 "resting" "on resting tree" 
 3625 33 105 781750.83 7407763.55 182.5 "resting" "on resting tree" 
 3626 33 106 781754.16 7407749.81 186.6 "forage" "forage" 
 3627 33 107 781746.79 7407737.73 190.7 "forage" "forage" 
 3628 33 108 781734.72 7407745.1 194.8 "forage" "forage" 
 3629 33 109 781734.72 7407745.1 194.8 "night" "" 
 3630 33 110 781589.82 7407833.48 193.2 "sleeping" "to sleeping tree" 
 3631 34 1 781597.19 7407845.56 197.3 "forage" "forage" 
 3632 34 2 781615.93 7407839.17 48.4 "hungry" "search feeding tree" 
 3633 34 3 781615.93 7407839.17 46.8 "hungry" "on feeding tree" 
 3634 34 4 781634.67 7407832.79 45.2 "hungry" "search feeding tree" 
 3635 34 5 781634.67 7407832.79 43.6 "hungry" "on feeding tree" 
 3636 34 6 781634.67 7407832.79 50.6 "hungry" "on feeding tree" 
 3637 34 7 781653.42 7407826.4 49 "hungry" "search feeding tree" 
 3638 34 8 781653.42 7407826.4 47.4 "hungry" "on feeding tree" 
 3639 34 9 781673.22 7407826.06 45.8 "hungry" "search feeding tree" 
 3640 34 10 781673.22 7407826.06 44.2 "hungry" "on feeding tree" 
 3641 34 11 781653.42 7407826.4 42.6 "hungry" "search feeding tree" 
 3642 34 12 781653.42 7407826.4 41 "hungry" "on feeding tree" 
 3643 34 13 781653.42 7407826.4 48 "hungry" "on feeding tree" 
 3644 34 14 781672.31 7407820.48 46.4 "hungry" "search feeding tree" 
 3645 34 15 781672.31 7407820.48 44.8 "hungry" "on feeding tree" 
 3646 34 16 781672.31 7407820.48 51.8 "hungry" "on feeding tree" 
 3647 34 17 781691.21 7407814.56 50.2 "hungry" "search feeding tree" 
 3648 34 18 781691.21 7407814.56 48.6 "hungry" "on feeding tree" 
